date,t,time_label,price,load_kw,pv_kw,pvfc_kw,q_kwh,charge_kwh,discharge_kwh,E_kwh,kappa_plan_kwh,emergency_kwh,kappa_act_kwh,surplus_kwh,y_binary
2025-02-02,71,11:40-11:50,0.4662,6630.8407,6706.5447,6336.8078,882.3388167,833.3333333,0,6300,0,0,61.62281667,61.62281667,1
2025-02-02,72,11:50-12:00,0.4432,6087.62,6888.0375,6336.8078,791.8020333,833.3333333,0,7050,0,0,91.87161667,91.87161667,1
2025-02-02,73,12:00-12:10,0.4411,6175.5508,6695.3712,6020.8029,859.12465,833.3333333,0,7800,0,0,112.42805,112.42805,1
2025-02-02,74,12:10-12:20,0.4551,6411.0816,6542.4476,6020.8029,898.3797833,833.3333333,0,8550,0,0,86.94078333,86.94078333,1
2025-02-02,75,12:20-12:30,0.4463,6361.38,6598.6125,6020.8029,890.0961833,833.3333333,0,9300,0,0,96.3016,96.3016,1
2025-02-02,76,12:30-12:40,0.4113,6105.716,6609.2865,6020.8029,847.4855167,833.3333333,0,10050,0,0,98.0806,98.0806,1
2025-02-02,77,12:40-12:50,0.5682,6176.8003,6531.8447,6020.8029,859.3329,833.3333333,0,10800,0,0,85.17363333,85.17363333,1
2025-02-02,78,12:50-13:00,0.8279,6523.95,6407.175,6020.8029,83.85785,0,0,10800,0,0,64.39535,64.39535,0
2025-02-02,79,13:00-13:10,0.8636,6584.3213,6311.5023,5246.8438,222.9129167,0,0,10800,0,0,177.4430833,177.4430833,0
2025-02-02,80,13:10-13:20,0.8416,6510.3066,6349.6795,5246.8438,210.5771333,0,0,10800,0,0,183.80595,183.80595,0
2025-02-02,81,13:20-13:30,0.8618,6505.58,6370.125,5246.8438,209.7893667,0,0,10800,0,0,187.2135333,187.2135333,0
2025-02-02,82,13:30-13:40,0.8623,6573.9919,6103.2194,5246.8438,221.19135,0,0,10800,0,0,142.7292667,142.7292667,0
2025-02-02,83,13:40-13:50,0.9026,6477.1548,5845.3539,5246.8438,0,0,205.0518333,10572.16463,0,0,99.75168333,99.75168333,0
2025-02-02,84,13:50-14:00,0.9754,6293.17,5694,5246.8438,0,0,174.3877,10378.40052,0,0,74.52603333,74.52603333,0
2025-02-02,85,14:00-14:10,1.0002,6343.9244,5466.544,4175.6368,0,0,361.3812667,9976.865778,0,0,215.1512,215.1512,0
2025-02-02,86,14:10-14:20,0.9978,6432.3346,5229.6133,4175.6368,0,0,376.1163,9558.958778,0,0,175.66275,175.66275,0
2025-02-02,87,14:20-14:30,1.0271,6412.67,5032.0875,4175.6368,0,0,372.8388667,9144.69337,0,0,142.7417833,142.7417833,0
2025-02-02,88,14:30-14:40,1.0906,6334.645,4816.7059,4175.6368,0,0,359.8347,8744.877037,0,0,106.84485,106.84485,0
2025-02-02,89,14:40-14:50,0.9376,6283.5157,4446.811,4175.6368,0,0,351.31315,8354.529093,0,0,45.1957,45.1957,0
2025-02-02,90,14:50-15:00,0.6694,6229.68,3990.7125,4175.6368,1175.673867,833.3333333,0,9104.529093,0,30.82071667,0,-30.82071667,1
2025-02-02,91,15:00-15:10,0.66,6095.8225,3664.4343,2140.0738,1492.624783,833.3333333,0,9854.529093,0,0,254.0600833,254.0600833,1
2025-02-02,92,15:10-15:20,0.7217,6087.739,3383.0733,2140.0738,1491.277533,833.3333333,0,10604.52909,0,0,207.1665833,207.1665833,1
2025-02-02,93,15:20-15:30,0.7308,6190.57,3070.35,2140.0738,892.2725971,217.1898971,0,10800,0,0,155.0460333,155.0460333,1
2025-02-02,94,15:30-15:40,0.7534,6188.1819,2736.101,2140.0738,674.6846833,0,0,10800,0,0,99.33786667,99.33786667,0
2025-02-02,95,15:40-15:50,0.7823,6219.2064,2390.1165,2140.0738,679.8554333,0,0,10800,0,0,41.67378333,41.67378333,0
2025-02-02,96,15:50-16:00,0.8055,6258.91,2058.375,2140.0738,686.4727,0,0,10800,0,13.61646667,0,-13.61646667,0
2025-02-02,97,16:00-16:10,0.8271,6141.1677,1767.9971,411.1198,955.0079833,0,0,10800,0,0,226.1462167,226.1462167,0
2025-02-02,98,16:10-16:20,0.8519,6137.4884,1483.7678,411.1198,954.3947667,0,0,10800,0,0,178.7746667,178.7746667,0
2025-02-02,99,16:20-16:30,0.8791,6224.49,1193.0625,411.1198,968.8950333,0,0,10800,0,0,130.3237833,130.3237833,0
2025-02-02,100,16:30-16:40,0.9024,6105.9198,916.1739,411.1198,949.1333333,0,0,10800,0,0,84.17568333,84.17568333,0
2025-02-02,101,16:40-16:50,0.9163,6010.4802,651.19,411.1198,933.2267333,0,0,10800,0,0,40.0117,40.0117,0
2025-02-02,102,16:50-17:00,0.9264,6029.99,380.5875,411.1198,936.4783667,0,0,10800,0,5.088716667,0,-5.088716667,0
2025-02-02,103,17:00-17:10,0.9462,6026.1738,112.3562,0,1004.3623,0,0,10800,0,0,18.72603333,18.72603333,0
2025-02-02,104,17:10-17:20,0.9742,6032.2614,0,0,1005.3769,0,-0,10800,0,0,0,0,0
2025-02-02,105,17:20-17:30,0.9862,6161.51,0,0,1026.918333,0,-0,10800,0,0,0,0,0
2025-02-02,106,17:30-17:40,0.976,6305.1609,3.5758,0,1050.86015,0,0,10800,0,0,0.5959666667,0.5959666667,0
2025-02-02,107,17:40-17:50,1.0742,5412.6184,0,0,902.1030667,0,0,10800,0,0,0,0,0
2025-02-02,108,17:50-18:00,1.2313,4082.26,0,0,680.3766667,0,-0,10800,0,0,0,0,0
2025-02-02,109,18:00-18:10,1.2561,4095.677,0.2567,0,613.3085833,0,69.30425,10722.99528,0,0,0.04278333333,0.04278333333,0
2025-02-02,110,18:10-18:20,1.2447,4472.5015,0,0,745.4169167,0,0,10722.99528,0,0,0,0,0
2025-02-02,111,18:20-18:30,1.2545,4531.66,0,0,755.2766667,0,0,10722.99528,0,0,0,0,0
2025-02-02,112,18:30-18:40,1.2522,4527.6331,0.0184,0,754.6055167,0,0,10722.99528,0,0,0.003066666667,0.003066666667,0
2025-02-02,113,18:40-18:50,1.2881,4424.796,0,0,0,0,737.466,9903.588611,0,0,0,0,0
2025-02-02,114,18:50-19:00,1.3466,4323.77,0,0,0,0,720.6283333,9102.890463,0,0,0,0,0
2025-02-02,115,19:00-19:10,1.3523,4404.8581,0.0013,0,0,0,734.1430167,8287.176,0,0,0.0002166666667,0.0002166666667,0
2025-02-02,116,19:10-19:20,1.3445,4312.8182,0,0,0,0,718.8030333,7488.505963,0,0,0,0,0
2025-02-02,117,19:20-19:30,1.3483,4130.13,0,0,0,0,688.355,6723.667074,0,0,0,0,0
2025-02-02,118,19:30-19:40,1.349,4288.8356,0,0,0,0,714.8059333,5929.438259,0,0,0,0,0
2025-02-02,119,19:40-19:50,1.3473,4348.8871,0,0,0,0,724.8145167,5124.088796,0,0,0,0,0
2025-02-02,120,19:50-20:00,1.3482,4231.89,0,0,0,0,705.315,4340.405463,0,0,0,0,0
2025-02-02,121,20:00-20:10,1.3513,4286.1231,0,0,0,0,714.35385,3546.678963,0,0,0,0,0
2025-02-02,122,20:10-20:20,1.34,4243.0563,0,0,0,0,707.17605,2760.927796,0,0,0,0,0
2025-02-02,123,20:20-20:30,1.3489,4138.32,0,0,0,0,689.72,1994.572241,0,0,0,0,0
2025-02-02,124,20:30-20:40,1.3952,4290.6901,0,0,0,0,715.1150167,1200,0,0,0,0,0
2025-02-02,125,20:40-20:50,1.2226,4315.4061,0,0,719.23435,0,0,1200,0,0,0,0,0
2025-02-02,126,20:50-21:00,0.9332,4171.98,0,0,695.33,0,0,1200,0,0,0,0,0
2025-02-02,127,21:00-21:10,0.9068,4209.43,0,0,701.5716667,0,0,1200,0,0,0,0,0
2025-02-02,128,21:10-21:20,0.9371,4246.2148,0,0,707.7024667,0,0,1200,0,0,0,0,0
2025-02-02,129,21:20-21:30,0.9371,4246.12,0,0,707.6866667,0,0,1200,0,0,0,0,0
2025-02-02,130,21:30-21:40,0.9871,4309.7445,0,0,718.29075,0,-0,1200,0,0,0,0,0
2025-02-02,131,21:40-21:50,0.7764,3982.239,0,0,663.7065,0,-0,1200,0,0,0,0,0
2025-02-02,132,21:50-22:00,0.4209,3400.51,0,0,1400.085,833.3333333,0,1950,0,0,0,0,1
2025-02-02,133,22:00-22:10,0.3859,3218.53,0,0,1369.755,833.3333333,0,2700,0,0,0,0,1
2025-02-02,134,22:10-22:20,0.4368,3233.6389,0,0,538.9398167,0,0,2700,0,0,0,0,0
2025-02-02,135,22:20-22:30,0.4198,3249.58,0,0,1374.93,833.3333333,0,3450,0,0,0,0,1
2025-02-02,136,22:30-22:40,0.4186,3279.304,0,0,1379.884,833.3333333,0,4200,0,0,0,0,1
2025-02-02,137,22:40-22:50,0.4241,3263.6442,0,0,543.9407,0,0,4200,0,0,0,0,0
2025-02-02,138,22:50-23:00,0.4237,3249.25,0,0,1374.875,833.3333333,0,4950,0,0,0,0,1
2025-02-02,139,23:00-23:10,0.4248,3340.4792,0,0,556.7465333,0,0,4950,0,0,0,0,0
2025-02-02,140,23:10-23:20,0.424,3374.5712,0,0,562.4285333,-0,0,4950,0,0,0,0,0
2025-02-02,141,23:20-23:30,0.422,3290.75,0,0,1381.791667,833.3333333,0,5700,0,0,0,0,1
2025-02-02,142,23:30-23:40,0.424,3222.8875,0,0,870.48125,333.3333333,0,6000,0,0,0,0,1
2025-02-02,143,23:40-23:50,0.4271,3382.9527,0,0,563.82545,0,0,6000,0,0,0,0,0
2025-02-02,144,23:50-24:00,0.4276,3548.26,0,0,591.3766667,0,0,6000,0,0,0,0,0
2025-02-03,1,0:00-0:10,0.4248,3319.2759,0,0,1386.545983,833.3333333,0,6750,0,0,0,0,1
2025-02-03,2,0:10-0:20,0.4245,3357.1864,0,0,1392.8644,833.3333333,0,7500,0,0,0,0,1
2025-02-03,3,0:20-0:30,0.4269,3657.72,0,0,1442.953333,833.3333333,0,8250,0,0,0,0,1
2025-02-03,4,0:30-0:40,0.4272,3554.5058,0,0,1425.750967,833.3333333,0,9000,0,0,0,0,1
2025-02-03,5,0:40-0:50,0.4271,3451.8734,0,0,1408.645567,833.3333333,0,9750,0,0,0,0,1
2025-02-03,6,0:50-1:00,0.4285,3501.36,0,0,583.56,0,0,9750,0,0,0,0,0
2025-02-03,7,1:00-1:10,0.4311,3451.4924,0,0,575.2487333,0,0,9750,0,0,0,0,0
2025-02-03,8,1:10-1:20,0.4302,3542.1206,0,0,590.3534333,0,0,9750,0,0,0,0,0
2025-02-03,9,1:20-1:30,0.4279,3695.18,0,0,949.1966667,333.3333333,0,10050,0,0,0,0,1
2025-02-03,10,1:30-1:40,0.4312,3578.3139,0,0,596.38565,0,0,10050,0,0,0,0,0
2025-02-03,11,1:40-1:50,0.4333,3604.263,0,0,600.7105,0,0,10050,0,0,0,0,0
2025-02-03,12,1:50-2:00,0.4311,3829.91,0,0,638.3183333,0,0,10050,0,0,0,0,0
2025-02-03,13,2:00-2:10,0.4293,3880.9085,0,0,646.8180833,0,0,10050,0,0,0,0,0
2025-02-03,14,2:10-2:20,0.4324,3840.4513,0,0,640.0752167,0,0,10050,0,0,0,0,0
2025-02-03,15,2:20-2:30,0.4367,3782.43,0,0,630.405,0,0,10050,0,0,0,0,0
2025-02-03,16,2:30-2:40,0.4348,3687.2132,0,0,614.5355333,0,0,10050,0,0,0,0,0
2025-02-03,17,2:40-2:50,0.4335,3675.2639,0,0,612.5439833,0,0,10050,0,0,0,0,0
2025-02-03,18,2:50-3:00,0.4357,3798.75,0,0,633.125,0,0,10050,0,0,0,0,0
2025-02-03,19,3:00-3:10,0.4374,3984.4677,0,0,664.07795,0,0,10050,0,0,0,0,0
2025-02-03,20,3:10-3:20,0.4371,4080.7714,0,0,680.1285667,0,0,10050,0,0,0,0,0
2025-02-03,21,3:20-3:30,0.4356,4010.12,0,0,668.3533333,0,0,10050,0,0,0,0,0
2025-02-03,22,3:30-3:40,0.4353,3846.4851,0,0,641.08085,0,0,10050,0,0,0,0,0
2025-02-03,23,3:40-3:50,0.436,3882.6756,0,0,647.1126,0,0,10050,0,0,0,0,0
2025-02-03,24,3:50-4:00,0.4378,4079.42,0,0,679.9033333,0,0,10050,0,0,0,0,0
2025-02-03,25,4:00-4:10,0.4401,4136.8547,0,0,689.4757833,0,0,10050,0,0,0,0,0
2025-02-03,26,4:10-4:20,0.4389,4238.4444,0,0,706.4074,0,0,10050,0,0,0,0,0
2025-02-03,27,4:20-4:30,0.4364,4297.05,0,0,716.175,0,0,10050,0,0,0,0,0
2025-02-03,28,4:30-4:40,0.4393,4021.4082,0,0,670.2347,0,0,10050,0,0,0,0,0
2025-02-03,29,4:40-4:50,0.4422,3863.4609,0,0,643.91015,0,0,10050,0,0,0,0,0
2025-02-03,30,4:50-5:00,0.4395,3942.06,0,0,657.01,0,0,10050,0,0,0,0,0
2025-02-03,31,5:00-5:10,0.4333,3947.5006,0,0,657.9167667,0,0,10050,0,0,0,0,0
2025-02-03,32,5:10-5:20,0.4439,3942.7658,0.0135,0,657.1276333,0,0,10050,0,0,0.00225,0.00225,0
2025-02-03,33,5:20-5:30,0.4301,3952.29,0,0,658.715,0,0,10050,0,0,0,0,0
2025-02-03,34,5:30-5:40,0.3713,3985.0604,0,0,1497.510067,833.3333333,0,10800,0,0,0,0,1
2025-02-03,35,5:40-5:50,0.5708,4499.5576,0.1876,0,749.9262667,-0,0,10800,0,0,0.03126666667,0.03126666667,0
2025-02-03,36,5:50-6:00,0.9099,5189.98,0,0,31.66333333,0,833.3333333,9874.074074,0,0,0,0,0
2025-02-03,37,6:00-6:10,0.9368,5241.4145,0,408.0103,0,0,805.5673667,8978.999222,0,68.00171667,0,-68.00171667,0
2025-02-03,38,6:10-6:20,0.8758,5279.2812,2.6125,408.0103,811.8784833,0,0,8978.999222,0,67.5663,0,-67.5663,0
2025-02-03,39,6:20-6:30,0.8759,5482.36,0,408.0103,313.0632,0,532.66175,8387.152833,0,68.00171667,0,-68.00171667,0
2025-02-03,40,6:30-6:40,0.8601,5399.2249,0,408.0103,831.8691,0,0,8387.152833,0,68.00171667,0,-68.00171667,0
2025-02-03,41,6:40-6:50,0.8442,5309.6915,140.4823,408.0103,816.9468667,0,0,8387.152833,0,44.588,0,-44.588,0
2025-02-03,42,6:50-7:00,0.8334,5379.84,433.35,408.0103,828.6382833,0,0,8387.152833,0,0,4.223283333,4.223283333,0
2025-02-03,43,7:00-7:10,0.8092,5474.7763,744.1555,2205.3115,544.9108,0,0,8387.152833,0,243.526,0,-243.526,0
2025-02-03,44,7:10-7:20,0.7972,5479.928,1066.8534,2205.3115,545.7694167,0,0,8387.152833,0,189.7430167,0,-189.7430167,0
2025-02-03,45,7:20-7:30,0.7644,5338.1,1389.675,2205.3115,522.1314167,0,0,8387.152833,0,135.9394167,0,-135.9394167,0
2025-02-03,46,7:30-7:40,0.6899,5211.6634,1691.7213,2205.3115,1334.391983,833.3333333,0,9137.152833,0,85.59836667,0,-85.59836667,1
2025-02-03,47,7:40-7:50,0.86,5884.2656,2065.6691,2205.3115,613.1590167,0,0,9137.152833,0,23.27373333,0,-23.27373333,0
2025-02-03,48,7:50-8:00,1.1617,6901.39,2476.0125,2205.3115,0,0,782.67975,8267.508667,0,0,45.11683333,45.11683333,0
2025-02-03,49,8:00-8:10,1.1683,6957.866,2776.7082,3914.3949,0,0,507.2451833,7703.902907,0,189.61445,0,-189.61445,0
2025-02-03,50,8:10-8:20,1.0956,6874.3036,3006.5066,3914.3949,0,0,493.3181167,7155.771667,0,151.3147167,0,-151.3147167,0
2025-02-03,51,8:20-8:30,1.0849,7031.01,3227.3625,3914.3949,0,0,519.43585,6578.620722,0,114.5054,0,-114.5054,0
2025-02-03,52,8:30-8:40,1.061,6975.4139,3478.3697,3914.3949,0,0,510.1698333,6011.765352,0,72.67086667,0,-72.67086667,0
2025-02-03,53,8:40-8:50,1.043,6867.2926,3798.4683,3914.3949,0,0,492.1496167,5464.932444,0,19.3211,0,-19.3211,0
2025-02-03,54,8:50-9:00,1.036,6931.27,4054.1625,3914.3949,0,0,502.8125167,4906.25187,0,0,23.2946,23.2946,0
2025-02-03,55,9:00-9:10,1.0147,7168.4724,4072.8902,5138.3128,0,0,338.3599333,4530.296389,0,177.5704333,0,-177.5704333,0
2025-02-03,56,9:10-9:20,0.9922,7113.8761,4200.7813,5138.3128,0,0,329.26055,4164.451333,0,156.25525,0,-156.25525,0
2025-02-03,57,9:20-9:30,0.97,6903.41,4557.975,5138.3128,0,0,294.1828667,3837.581481,0,96.72296667,0,-96.72296667,0
2025-02-03,58,9:30-9:40,0.9422,7092.1866,4928.0189,5138.3128,0,0,325.6456333,3475.753,0,35.04898333,0,-35.04898333,0
2025-02-03,59,9:40-9:50,0.9569,7081.9938,5184.4551,5138.3128,0,0,323.9468333,3115.812074,0,0,7.690383333,7.690383333,0
2025-02-03,60,9:50-10:00,0.9977,6787.06,5366.325,5138.3128,0,0,274.7912,2810.488519,0,0,38.00203333,38.00203333,0
2025-02-03,61,10:00-10:10,0.9919,6763.2921,5587.1643,5560.2815,0,0,200.5017667,2587.708778,0,0,4.480466667,4.480466667,0
2025-02-03,62,10:10-10:20,0.9588,6902.8358,5708.2396,5560.2815,0,0,223.75905,2339.087611,0,0,24.65968333,24.65968333,0
2025-02-03,63,10:20-10:30,0.9549,7016.31,5663.625,5560.2815,0,0,242.6714167,2069.452704,0,0,17.22391667,17.22391667,0
2025-02-03,64,10:30-10:40,0.9839,7015.3261,5591.0652,5560.2815,0,0,242.5074333,1800,0,0,5.130616667,5.130616667,0
2025-02-03,65,10:40-10:50,0.799,6849.1934,5868.1171,5560.2815,214.81865,0,0,1800,0,0,51.30593333,51.30593333,0
2025-02-03,66,10:50-11:00,0.5025,6633.22,6356.2125,5560.2815,1012.156417,833.3333333,0,2550,0,0,132.6551667,132.6551667,1
2025-02-03,67,11:00-11:10,0.4662,6591.6314,6486.2613,5718.6903,978.8235167,833.3333333,0,3300,0,0,127.9285,127.9285,1
2025-02-03,68,11:10-11:20,0.5007,6748.0069,6277.2121,5718.6903,1004.8861,833.3333333,0,4050,0,0,93.08696667,93.08696667,1
2025-02-03,69,11:20-11:30,0.4827,6939.41,6171.0375,5718.6903,1036.786617,833.3333333,0,4800,0,0,75.3912,75.3912,1
2025-02-03,70,11:30-11:40,0.4785,6906.4448,6571.2444,5718.6903,1031.292417,833.3333333,0,5550,0,0,142.09235,142.09235,1
2025-02-03,71,11:40-11:50,0.4662,6557.1512,6690.5234,5718.6903,973.0768167,833.3333333,0,6300,0,0,161.9721833,161.9721833,1
2025-02-03,72,11:50-12:00,0.4432,6179.16,6392.925,5718.6903,910.0782833,833.3333333,0,7050,0,0,112.37245,112.37245,1
2025-02-03,73,12:00-12:10,0.4411,6201.0237,6307.0588,5557.5033,940.5867333,833.3333333,0,7800,0,0,124.9259167,124.9259167,1
2025-02-03,74,12:10-12:20,0.4551,6283.7355,6314.5621,5557.5033,954.3720333,833.3333333,0,8550,0,0,126.1764667,126.1764667,1
2025-02-03,75,12:20-12:30,0.4463,6205.79,6165.9375,5557.5033,941.3811167,833.3333333,0,9300,0,0,101.4057,101.4057,1
2025-02-03,76,12:30-12:40,0.4113,6101.8178,5821.1143,5557.5033,924.0524167,833.3333333,0,10050,0,0,43.93516667,43.93516667,1
2025-02-03,77,12:40-12:50,0.5682,6256.2681,5782.3204,5557.5033,949.7941333,833.3333333,0,10800,0,0,37.46951667,37.46951667,1
2025-02-03,78,12:50-13:00,0.8279,6478.48,5978.475,5557.5033,153.4961167,0,0,10800,0,0,70.16195,70.16195,0
2025-02-03,79,13:00-13:10,0.8636,6326.5879,5853.539,4633.3349,282.2088333,0,0,10800,0,0,203.36735,203.36735,0
2025-02-03,80,13:10-13:20,0.8416,6353.2911,5725.7295,4633.3349,286.6593667,0,0,10800,0,0,182.0657667,182.0657667,0
2025-02-03,81,13:20-13:30,0.8618,6521.17,5717.8125,4633.3349,314.6391833,0,0,10800,0,0,180.7462667,180.7462667,0
2025-02-03,82,13:30-13:40,0.8623,6262.9832,5602.8933,4633.3349,271.60805,0,0,10800,0,0,161.5930667,161.5930667,0
2025-02-03,83,13:40-13:50,0.9026,6229.8159,5440.4246,4633.3349,89.3324,0,176.7477667,10603.61359,0,0,134.51495,134.51495,0
2025-02-03,84,13:50-14:00,0.9754,6481.06,5316.1125,4633.3349,0,0,307.9541833,10261.44228,0,0,113.7962667,113.7962667,0
2025-02-03,85,14:00-14:10,1.0002,6403.1887,5250.4266,3703.4216,0,0,449.9611833,9761.485407,0,0,257.8341667,257.8341667,0
2025-02-03,86,14:10-14:20,0.9978,6297.0155,5201.1087,3703.4216,0,0,432.26565,9281.190241,0,0,249.6145167,249.6145167,0
2025-02-03,87,14:20-14:30,1.0271,6333.33,5073.1125,3703.4216,0,0,438.3180667,8794.170167,0,0,228.2818167,228.2818167,0
2025-02-03,88,14:30-14:40,1.0906,6361.4609,4772.1074,3703.4216,0,0,443.00655,8301.940667,0,0,178.1143,178.1143,0
2025-02-03,89,14:40-14:50,0.9376,6413.9012,4358.3516,3703.4216,0,0,451.7466,7800,0,0,109.155,109.155,0
2025-02-03,90,14:50-15:00,0.6694,6453.94,3956.325,3703.4216,1291.753067,833.3333333,0,8550,0,0,42.15056667,42.15056667,1
2025-02-03,91,15:00-15:10,0.66,6363.6505,3659.4805,2083.4049,1546.7076,833.3333333,0,9300,0,0,262.6792667,262.6792667,1
2025-02-03,92,15:10-15:20,0.7217,6180.9555,3343.0089,2083.4049,1516.258433,833.3333333,0,10050,0,0,209.934,209.934,1
2025-02-03,93,15:20-15:30,0.7308,6087.24,2974.875,2083.4049,1500.639183,833.3333333,0,10800,0,0,148.57835,148.57835,1
2025-02-03,94,15:30-15:40,0.7534,6224.8774,2652.6883,2083.4049,690.2454167,0,0,10800,0,0,94.88056667,94.88056667,0
2025-02-03,95,15:40-15:50,0.7823,6192.9434,2399.242,2083.4049,684.9230833,0,0,10800,0,0,52.63951667,52.63951667,0
2025-02-03,96,15:50-16:00,0.8055,6034,2150.4,2083.4049,658.4325167,0,0,10800,0,0,11.16585,11.16585,0
2025-02-03,97,16:00-16:10,0.8271,6176.3787,1816.569,362.8687,968.9183333,0,0,10800,0,0,242.2833833,242.2833833,0
2025-02-03,98,16:10-16:20,0.8519,6286.8491,1470.0177,362.8687,987.3300667,0,0,10800,0,0,184.5248333,184.5248333,0
2025-02-03,99,16:20-16:30,0.8791,6225.27,1162.275,362.8687,977.0668833,0,0,10800,0,0,133.2343833,133.2343833,0
2025-02-03,100,16:30-16:40,0.9024,6188.0451,884.5168,362.8687,970.8627333,0,0,10800,0,0,86.94135,86.94135,0
2025-02-03,101,16:40-16:50,0.9163,6160.8359,633.2179,362.8687,966.3278667,0,0,10800,0,0,45.0582,45.0582,0
2025-02-03,102,16:50-17:00,0.9264,6129.45,383.2875,362.8687,961.0968833,0,0,10800,0,0,3.403133333,3.403133333,0
2025-02-03,103,17:00-17:10,0.9462,6127.4318,124.8732,0,1021.238633,0,0,10800,0,0,20.8122,20.8122,0
2025-02-03,104,17:10-17:20,0.9742,6152.2373,0,0,1025.372883,0,0,10800,0,0,0,0,0
2025-02-03,105,17:20-17:30,0.9862,6224.14,0,0,1037.356667,0,-0,10800,0,0,0,0,0
2025-02-03,106,17:30-17:40,0.976,6233.9384,2.6636,0,1038.989733,0,0,10800,0,0,0.4439333333,0.4439333333,0
2025-02-03,107,17:40-17:50,1.0742,5481.1387,0,0,913.5231167,0,0,10800,0,0,0,0,0
2025-02-03,108,17:50-18:00,1.2313,4401.83,0,0,733.6383333,0,0,10800,0,0,0,0,0
2025-02-03,109,18:00-18:10,1.2561,4245.8516,0.1912,0,677.0693833,0,30.57255,10766.0305,0,0,0.03186666667,0.03186666667,0
2025-02-03,110,18:10-18:20,1.2447,4405.0674,0,0,734.1779,0,0,10766.0305,0,0,0,0,0
2025-02-03,111,18:20-18:30,1.2545,4386.01,0,0,731.0016667,0,0,10766.0305,0,0,0,0,0
2025-02-03,112,18:30-18:40,1.2522,4283.1266,0.0137,0,713.8544333,0,0,10766.0305,0,0,0.002283333333,0.002283333333,0
2025-02-03,113,18:40-18:50,1.2881,4170.8372,0,0,0,0,695.1395333,9993.653241,0,0,0,0,0
2025-02-03,114,18:50-19:00,1.3466,4144.74,0,0,0,0,690.79,9226.108796,0,0,0,0,0
2025-02-03,115,19:00-19:10,1.3523,4275.9972,0,0,0,0,712.6662,8434.257463,0,0,0,0,0
2025-02-03,116,19:10-19:20,1.3445,4411.1059,0,0,0,0,735.1843167,7617.386,0,0,0,0,0
2025-02-03,117,19:20-19:30,1.3483,4428.69,0,0,0,0,738.115,6797.258222,0,0,0,0,0
2025-02-03,118,19:30-19:40,1.349,4335.9206,0,0,0,0,722.6534333,5994.309963,0,0,0,0,0
2025-02-03,119,19:40-19:50,1.3473,4291.4631,0,0,0,0,715.24385,5199.594574,0,0,0,0,0
2025-02-03,120,19:50-20:00,1.3482,4306.97,0,0,0,0,717.8283333,4402.007537,0,0,0,0,0
2025-02-03,121,20:00-20:10,1.3513,4269.9239,0,0,0,0,711.6539833,3611.280889,0,0,0,0,0
2025-02-03,122,20:10-20:20,1.34,4298.3288,0,0,0,0,716.3881333,2815.294074,0,0,0,0,0
2025-02-03,123,20:20-20:30,1.3489,4377.61,0,0,0,0,729.6016667,2004.625556,0,0,0,0,0
2025-02-03,124,20:30-20:40,1.3952,4344.978,0,0,0,0,724.163,1200,0,0,0,0,0
2025-02-03,125,20:40-20:50,1.2226,4218.956,0,0,703.1593333,0,-0,1200,0,0,0,0,0
2025-02-03,126,20:50-21:00,0.9332,4184.9,0,0,697.4833333,0,0,1200,0,0,0,0,0
2025-02-03,127,21:00-21:10,0.9068,4391.6678,0,0,731.9446333,0,0,1200,0,0,0,0,0
2025-02-03,128,21:10-21:20,0.9371,4394.6789,0,0,732.4464833,0,0,1200,0,0,0,0,0
2025-02-03,129,21:20-21:30,0.9371,4285.05,0,0,714.175,0,0,1200,0,0,0,0,0
2025-02-03,130,21:30-21:40,0.9871,4493.1038,0,0,748.8506333,0,-0,1200,0,0,0,0,0
2025-02-03,131,21:40-21:50,0.7764,4123.8497,0,0,687.3082833,0,-0,1200,0,0,0,0,0
2025-02-03,132,21:50-22:00,0.4209,3293.37,0,0,1382.228333,833.3333333,0,1950,0,0,0,0,1
2025-02-03,133,22:00-22:10,0.3859,3105.1174,0,0,1350.8529,833.3333333,0,2700,0,0,0,0,1
2025-02-03,134,22:10-22:20,0.4368,3229.5907,0,0,538.2651167,0,0,2700,0,0,0,0,0
2025-02-03,135,22:20-22:30,0.4198,3357.66,0,0,1392.943333,833.3333333,0,3450,0,0,0,0,1
2025-02-03,136,22:30-22:40,0.4186,3501.5761,0,0,1416.92935,833.3333333,0,4200,0,0,0,0,1
2025-02-03,137,22:40-22:50,0.4241,3407.5277,0,0,567.9212833,0,0,4200,0,0,0,0,0
2025-02-03,138,22:50-23:00,0.4237,3255.72,0,0,1375.953333,833.3333333,0,4950,0,0,0,0,1
2025-02-03,139,23:00-23:10,0.4248,3462.0944,0,0,577.0157333,0,0,4950,0,0,0,0,0
2025-02-03,140,23:10-23:20,0.424,3405.4182,0,0,567.5697,0,0,4950,0,0,0,0,0
2025-02-03,141,23:20-23:30,0.422,3093.7,0,0,1348.95,833.3333333,0,5700,0,0,0,0,1
2025-02-03,142,23:30-23:40,0.424,3198.8987,0,0,866.4831167,333.3333333,0,6000,0,0,0,0,1
2025-02-03,143,23:40-23:50,0.4271,3477.1602,0,0,579.5267,0,0,6000,0,0,0,0,0
2025-02-03,144,23:50-24:00,0.4276,3553.22,0,0,592.2033333,0,0,6000,0,0,0,0,0
2025-02-04,1,0:00-0:10,0.4248,3336.6152,0,0,1389.435867,833.3333333,0,6750,0,0,0,0,1
